meta_score,title,platform,date,user_score,link,esrb_rating,developers,genres
35,The Golden Compass,WII,"Dec 4, 2007",6.4,/game/wii/the-golden-compass,E10+,['Shiny Entertainment'],"['Action Adventure', 'Fantasy', 'General', 'Fantasy']"
28,The Golden Compass,PSP,"Dec 4, 2007",4.0,/game/psp/the-golden-compass,E10+,['Shiny Entertainment'],"['Action Adventure', 'Fantasy', 'General', 'Fantasy']"
43,The Golden Compass,DS,"Dec 4, 2007",5.2,/game/ds/the-golden-compass,E10+,['Artificial Mind and Movement'],"['Action Adventure', 'Fantasy', 'General', 'Fantasy']"
,Eternal Champions,WII,"Dec 3, 2007",,/game/wii/eternal-champions,T,['Sega'],"['Action', 'Fighting', '2D']"
,Ecco Jr.,WII,"Nov 26, 2007",,/game/wii/ecco-jr,E,['Novotrade'],"['Miscellaneous', 'Edutainment']"
,Phantasy Star Universe: Ambition of the Illuminus,PC,"Nov 21, 2007",7.8,/game/pc/phantasy-star-universe-ambition-of-the-illuminus,T,['Sega'],"['Role-Playing', 'General', 'Action RPG']"
,Phantasy Star Universe: Ambition of the Illuminus,PS2,"Nov 20, 2007",7.7,/game/playstation-2/phantasy-star-universe-ambition-of-the-illuminus,T,['Sonic Team'],"['Role-Playing', 'General']"
,Phantasy Star Universe: Ambition of the Illuminus,X360,"Nov 20, 2007",7.4,/game/xbox-360/phantasy-star-universe-ambition-of-the-illuminus,T,['Sega'],"['Role-Playing', 'General', 'Action RPG']"
69,Ghost Squad,WII,"Nov 20, 2007",7.7,/game/wii/ghost-squad,T,"['Artificial Mind and Movement', ' Polygon Magic']","['Action', 'Shooter', 'Shooter', 'Light Gun', 'Light Gun']"
74,Sega Rally Revo,PC,"Nov 19, 2007",7.5,/game/pc/sega-rally-revo,E,['SEGA Racing Studio'],"['Driving', 'Racing', 'Arcade', 'Rally / Offroad', 'Rally / Offroad', 'Automobile']"
,Sonic 3D Blast,WII,"Nov 19, 2007",6.5,/game/wii/sonic-3d-blast,E,['Sega'],"['Action', 'Platformer', '3D']"
60,Sonic Rivals 2,PSP,"Nov 13, 2007",8.0,/game/psp/sonic-rivals-2,E,['Backbone Entertainment'],"['Driving', 'Racing', 'Arcade', 'On-foot', 'Other', 'On-foot']"
67,Mario & Sonic at the Olympic Games,WII,"Nov 6, 2007",7.6,/game/wii/mario-sonic-at-the-olympic-games,E,"['Sega', ' Nintendo', ' Sega Sports R&D']","['Sports', 'Olympic Sports', 'Olympic Sports', 'Individual', 'Athletics']"
,Alien Soldier,WII,"Nov 5, 2007",7.8,/game/wii/alien-soldier,E10+,['Treasure'],"['Action', 'Platformer', '2D']"
89,Virtua Fighter 5 Online,X360,"Oct 30, 2007",7.8,/game/xbox-360/virtua-fighter-5-online,T,['Sega AM2'],"['Action', 'Fighting', 'Fighting', '3D', '3D']"
86,Worldwide Soccer Manager 2008,PC,"Oct 23, 2007",7.3,/game/pc/worldwide-soccer-manager-2008,E,['Sports Interactive'],"['Sports', 'Traditional', 'Team', 'Soccer', 'Management', 'Management']"
,Golden Axe III,WII,"Oct 22, 2007",,/game/wii/golden-axe-iii,E10+,['Sega'],"['Action', ""Beat-'Em-Up""]"
83,Bleach: The Blade of Fate,DS,"Oct 9, 2007",7.4,/game/ds/bleach-the-blade-of-fate,T,['Treasure'],"['Action', 'Fighting', 'Fighting', '2D', '2D']"
75,Sega Rally Revo,PS3,"Oct 9, 2007",7.2,/game/playstation-3/sega-rally-revo,E,['SEGA Racing Studio'],"['Driving', 'Racing', 'Arcade', 'Rally / Offroad', 'Rally / Offroad', 'Automobile']"
77,Sega Rally Revo,X360,"Oct 9, 2007",7.3,/game/xbox-360/sega-rally-revo,E,['SEGA Racing Studio'],"['Driving', 'Racing', 'Arcade', 'Rally / Offroad', 'Rally / Offroad', 'Automobile']"
58,Bleach: Shattered Blade,WII,"Oct 9, 2007",7.3,/game/wii/bleach-shattered-blade,T,['Polygon Magic'],"['Action', 'Fighting', 'Fighting', '3D', '3D']"
74,Sega Rally Revo,PSP,"Oct 9, 2007",7.4,/game/psp/sega-rally-revo,E,['Bugbear'],"['Driving', 'Racing', 'Arcade', 'Rally / Offroad', 'Rally / Offroad', 'Automobile']"
,Streets of Rage 3,WII,"Sep 24, 2007",8.2,/game/wii/streets-of-rage-3,E10+,['Sega'],"['Action', ""Beat-'Em-Up""]"
78,Sonic Rush Adventure,DS,"Sep 18, 2007",8.1,/game/ds/sonic-rush-adventure,E,['Dimps Corporation'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
,Super Thunder Blade,WII,"Sep 17, 2007",,/game/wii/super-thunder-blade,E,['Sega'],"['Action', 'Shooter', 'Scrolling']"
82,Sonic the Hedgehog 2,X360,"Sep 12, 2007",8.5,/game/xbox-360/sonic-the-hedgehog-2,E,"['Sega', ' Backbone Entertainment']","['Action', 'Platformer', 'Platformer', '2D', '2D']"
,Sonic the Hedgehog 3,WII,"Sep 10, 2007",8.6,/game/wii/sonic-the-hedgehog-3,E,['Sega'],"['Action', 'Platformer', '2D']"
,LandStalker: The Treasures of King Nole,WII,"Sep 3, 2007",,/game/wii/landstalker-the-treasures-of-king-nole,E,['Climax Entertainment'],"['Role-Playing', 'Console-style RPG']"
76,Streets of Rage 2,X360,"Aug 29, 2007",8.6,/game/xbox-360/streets-of-rage-2,E,['Sega'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '2D']"
85,Medieval II: Total War Kingdoms,PC,"Aug 28, 2007",8.8,/game/pc/medieval-ii-total-war-kingdoms,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'Historic', 'General']"
,Shinobi III: Return of the Ninja Master,WII,"Aug 20, 2007",,/game/wii/shinobi-iii-return-of-the-ninja-master,E10+,['Sega'],"['Action', 'General']"
53,Ecco the Dolphin,X360,"Aug 15, 2007",8.0,/game/xbox-360/ecco-the-dolphin,E,['Backbone Entertainment'],"['Action', 'General', 'Platformer', 'Platformer', '2D', '2D']"
,Shining in the Darkness,WII,"Aug 13, 2007",,/game/wii/shining-in-the-darkness,E,['Climax Entertainment'],"['Role-Playing', 'First-Person']"
64,Crazy Taxi: Fare Wars,PSP,"Aug 7, 2007",7.0,/game/psp/crazy-taxi-fare-wars,E10+,['Sega'],"['Miscellaneous', 'Driving', 'Mission-based', 'Compilation']"
,Dynamite Headdy,WII,"Jul 30, 2007",8.5,/game/wii/dynamite-headdy,E,['Treasure'],"['Action', 'Platformer', '2D']"
48,Alien Syndrome,WII,"Jul 24, 2007",7.4,/game/wii/alien-syndrome,T,['Totally Games'],"['Role-Playing', 'Action RPG', 'Action RPG']"
51,Alien Syndrome,PSP,"Jul 24, 2007",6.7,/game/psp/alien-syndrome,T,['Totally Games'],"['Role-Playing', 'Action RPG', 'Action RPG']"
,Shining Force,WII,"Jul 23, 2007",8.6,/game/wii/shining-force,E,['Camelot Software Planning'],"['Role-Playing', 'General']"
77,Sonic the Hedgehog,Live Arcade),"Jul 11, 2007",8.5,/game/xbox-360/sonic-the-hedgehog-live-arcade,E,['Backbone Entertainment'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
68,Golden Axe,X360,"Jul 11, 2007",8.2,/game/xbox-360/golden-axe,T,['Backbone Entertainment'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '2D']"
,Ecco: The Tides of Time,WII,"Jul 2, 2007",,/game/wii/ecco-the-tides-of-time,E,['Sega'],"['Action', 'General']"
,Golden Axe II,WII,"Jun 11, 2007",,/game/wii/golden-axe-ii,E10+,['Sega'],"['Action', ""Beat-'Em-Up""]"
,Sonic the Hedgehog 2,WII,"Jun 11, 2007",8.5,/game/wii/sonic-the-hedgehog-2,E,['Sega'],"['Action', 'Platformer', '2D']"
,ToeJam & Earl in Panic on Funkotron,WII,"Jun 4, 2007",6.8,/game/wii/toejam-earl-in-panic-on-funkotron,E,['ToeJam & Earl Productions'],"['Action', 'Platformer', '2D']"
83,Crush,PSP,"May 29, 2007",8.4,/game/psp/crush,E10+,['Zoe Mode'],"['Action', 'Platformer', 'Platformer', '3D', '3D']"
,Kid Chameleon,WII,"May 28, 2007",,/game/wii/kid-chameleon,E,['Sega'],"['Action', 'General']"
,Streets of Rage 2,WII,"May 21, 2007",8.1,/game/wii/streets-of-rage-2,E,['Sega'],"['Action', ""Beat-'Em-Up""]"
,Wonder Boy in Monster World,WII,"Apr 23, 2007",,/game/wii/wonder-boy-in-monster-world,E,['Sega'],"['Action', 'General', 'Platformer', '2D']"
,Virtua Fighter 2,WII,"Apr 16, 2007",,/game/wii/virtua-fighter-2,T,['Sega AM2'],"['Action', 'Fighting', '2D']"
,Alex Kidd in the Enchanted Castle,WII,"Apr 11, 2007",,/game/wii/alex-kidd-in-the-enchanted-castle,E,['Sega'],"['Action', 'Platformer', '2D']"
79,Virtua Tennis 3,PSP,"Mar 26, 2007",7.8,/game/psp/virtua-tennis-3,E,['Sumo Digital'],"['Sports', 'Traditional', 'Individual', 'Tennis', 'Tennis']"
65,Armored Core 4,PS3,"Mar 20, 2007",7.0,/game/playstation-3/armored-core-4,T,['From Software'],"['Simulation', 'Sci-Fi', 'Vehicle', 'Mech', 'Mech', 'Combat']"
65,Armored Core 4,X360,"Mar 20, 2007",7.5,/game/xbox-360/armored-core-4,T,['From Software'],"['Simulation', 'Sci-Fi', 'Vehicle', 'Mech', 'Mech', 'Combat']"
80,Virtua Tennis 3,X360,"Mar 20, 2007",7.1,/game/xbox-360/virtua-tennis-3,E,['Sumo Digital'],"['Sports', 'Traditional', 'Individual', 'Tennis', 'Tennis']"
80,Virtua Tennis 3,PS3,"Mar 20, 2007",7.9,/game/playstation-3/virtua-tennis-3,E,['Sega AM3'],"['Sports', 'Traditional', 'Individual', 'Tennis', 'Tennis']"
64,Shining Force EXA,PS2,"Mar 20, 2007",7.8,/game/playstation-2/shining-force-exa,E10+,['Neverland'],"['Role-Playing', 'Action RPG']"
,Virtua Tennis 3,PC,"Mar 20, 2007",7.5,/game/pc/virtua-tennis-3,E,['Sumo Digital'],"['Sports', 'Traditional', 'Individual', 'Tennis', 'Tennis']"
73,After Burner: Black Falcon,PSP,"Mar 20, 2007",7.5,/game/psp/after-burner-black-falcon,T,['Planet Moon Studios'],"['Simulation', 'Flight', 'Modern Jet', 'Modern Jet', 'Combat']"
53,Full Auto 2: Battlelines,PSP,"Mar 20, 2007",6.6,/game/psp/full-auto-2-battlelines,E10+,['Deep Fried Entertainment'],"['Simulation', 'Driving', 'Car Combat', 'Car Combat', 'Vehicle', 'Combat']"
,Beyond Oasis,WII,"Mar 19, 2007",,/game/wii/beyond-oasis,E,['Ancient'],"['Role-Playing', 'Action RPG']"
,Sonic Spinball,WII,"Mar 12, 2007",7.2,/game/wii/sonic-spinball,E,['Sega'],"['Miscellaneous', 'Parlor', 'Pinball']"
,Sonic Mega Collection Plus,PC,"Mar 9, 2007",8.4,/game/pc/sonic-mega-collection-plus,E,['Sega'],"['Miscellaneous', 'Compilation', 'Compilation']"
,Sword of Vermilion,WII,"Mar 5, 2007",,/game/wii/sword-of-vermilion,E,['Sega'],"['Role-Playing', 'Action RPG']"
,Bio-Hazard Battle,WII,"Feb 26, 2007",,/game/wii/bio-hazard-battle,E,['Sega'],"['Action', 'Shooter', 'Scrolling']"
69,Sonic and the Secret Rings,WII,"Feb 20, 2007",6.2,/game/wii/sonic-and-the-secret-rings,E,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '3D']"
85,Virtua Fighter 5,PS3,"Feb 20, 2007",7.3,/game/playstation-3/virtua-fighter-5,T,['Sega AM2'],"['Action', 'Fighting', 'Fighting', '3D', '3D']"
,Streets of Rage,WII,"Feb 19, 2007",,/game/wii/streets-of-rage,E10+,['Sega'],"['Action', ""Beat-'Em-Up""]"
,Gain Ground,WII,"Feb 5, 2007",6.8,/game/wii/gain-ground,E,['Sega'],"['Action', 'General']"
43,Sonic the Hedgehog,PS3,"Jan 30, 2007",4.6,/game/playstation-3/sonic-the-hedgehog,E10+,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
,Comix Zone,WII,"Jan 29, 2007",,/game/wii/comix-zone,E,['Sega'],"['Action', ""Beat-'Em-Up""]"
,Bonanza Bros,WII,"Jan 29, 2007",,/game/wii/bonanza-bros,E,['Sega'],"['Action', 'General']"
,ToeJam & Earl,WII,"Dec 25, 2006",7.3,/game/wii/toejam-earl,E,['ToeJam & Earl Productions'],"['Action', 'General']"
,Space Harrier II,WII,"Dec 18, 2006",,/game/wii/space-harrier-ii,E,['Sega'],"['Action', 'Shooter', 'Scrolling']"
,Gunstar Heroes,WII,"Dec 11, 2006",8.8,/game/wii/gunstar-heroes,E10+,['Treasure'],"['Action', 'Shooter', 'Scrolling']"
,Dr. Robotnik's Mean Bean Machine,WII,"Dec 11, 2006",,/game/wii/dr-robotniks-mean-bean-machine,E,['Sega'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Matching']"
67,Full Auto 2: Battlelines,PS3,"Dec 7, 2006",7.8,/game/playstation-3/full-auto-2-battlelines,T,['Pseudo Interactive'],"['Simulation', 'Driving', 'Car Combat', 'Car Combat', 'Vehicle', 'Combat']"
,Columns,WII,"Dec 4, 2006",,/game/wii/columns,E,['Sega'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Matching']"
,Ristar,WII,"Dec 4, 2006",,/game/wii/ristar,E,['Sonic Team'],"['Action', 'Platformer', '2D']"
,Ecco the Dolphin,WII,"Nov 28, 2006",,/game/wii/ecco-the-dolphin,E,['Novotrade'],"['Action', 'General']"
,Golden Axe,Genesis),"Nov 28, 2006",8.4,/game/wii/golden-axe-genesis,,['Sega'],"['Action', ""Beat-'Em-Up""]"
,Sonic the Hedgehog,WII,"Nov 19, 2006",8.5,/game/wii/sonic-the-hedgehog,E,['Sonic Team'],"['Action', 'Platformer', '2D']"
,Altered Beast,Genesis),"Nov 19, 2006",,/game/wii/altered-beast-genesis,E,['Sega'],"['Action', ""Beat-'Em-Up""]"
,Charlotte's Web: Wilbur and Friends,PC,"Nov 17, 2006",4.8,/game/pc/charlottes-web-wilbur-and-friends,E,['Sega'],"['Action', 'Miscellaneous', 'General', 'General', 'Edutainment']"
,Sonic Riders,PC,"Nov 17, 2006",8.2,/game/pc/sonic-riders,E,['Sonic Team'],"['Driving', 'Racing', 'Arcade', 'Arcade', 'Other', 'Automobile']"
64,Sonic Rivals,PSP,"Nov 16, 2006",7.7,/game/psp/sonic-rivals,E,['Backbone Entertainment'],"['Driving', 'Racing', 'Arcade', 'On-foot', 'Other', 'On-foot']"
82,Sega Genesis Collection,PSP,"Nov 16, 2006",8.3,/game/psp/sega-genesis-collection,T,['Sega'],"['Miscellaneous', 'Compilation', 'Compilation']"
,Medieval II: Total War - Definitive Edition,PC,"Nov 15, 2006",7.9,/game/pc/medieval-ii-total-war---definitive-edition,T,['Sega'],"['Strategy', 'Real-Time', 'General']"
46,Sonic the Hedgehog,X360,"Nov 14, 2006",5.3,/game/xbox-360/sonic-the-hedgehog,E10+,"['Sega', ' Sonic Team']","['Action', 'Platformer', 'Platformer', '3D', '2D', '3D']"
74,Super Monkey Ball: Banana Blitz,WII,"Nov 14, 2006",5.8,/game/wii/super-monkey-ball-banana-blitz,E,['Sega'],"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']"
60,Charlotte's Web,DS,"Nov 14, 2006",,/game/ds/charlottes-web,E,['Backbone Entertainment'],"['Action', 'General', 'General', 'Platformer', '2D']"
,Charlotte's Web,GBA,"Nov 14, 2006",,/game/game-boy-advance/charlottes-web,E,['Backbone Emeryville'],"['Action', 'General']"
33,Sonic the Hedgehog Genesis,GBA,"Nov 14, 2006",2.4,/game/game-boy-advance/sonic-the-hedgehog-genesis,E,['Sonic Team'],"['Action', 'Platformer', '2D']"
88,Medieval II: Total War,PC,"Nov 13, 2006",8.9,/game/pc/medieval-ii-total-war,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'Historic', 'General']"
82,Sega Genesis Collection,PS2,"Nov 7, 2006",8.5,/game/playstation-2/sega-genesis-collection,T,['Digital Eclipse'],"['Miscellaneous', 'Compilation']"
,Mind Quiz,PSP,"Oct 31, 2006",6.0,/game/psp/mind-quiz,E,"['Ubisoft', ' Sega']","['Miscellaneous', 'Edutainment', 'Edutainment']"
64,Phantasy Star Universe,X360,"Oct 25, 2006",7.5,/game/xbox-360/phantasy-star-universe,T,['Sonic Team'],"['Role-Playing', 'Action RPG', 'Action RPG']"
68,Phantasy Star Universe,PS2,"Oct 24, 2006",8.1,/game/playstation-2/phantasy-star-universe,T,['Sonic Team'],"['Role-Playing', 'Action RPG']"
59,Phantasy Star Universe,PC,"Oct 24, 2006",6.6,/game/pc/phantasy-star-universe,T,['Sonic Team'],"['Role-Playing', 'Action RPG', 'Action RPG']"
89,NHL Eastside Hockey Manager 2007,PC,"Sep 22, 2006",8.4,/game/pc/nhl-eastside-hockey-manager-2007,E,['Sports Interactive'],"['Sports', 'Traditional', 'Team', 'Ice Hockey', 'Management', 'Management', 'Sim']"
75,Yakuza,PS2,"Sep 5, 2006",8.3,/game/playstation-2/yakuza,M,['Amusement Vision'],"['Action Adventure', 'Modern']"
56,Super Monkey Ball Adventure,PSP,"Aug 29, 2006",6.4,/game/psp/super-monkey-ball-adventure,E,['TT Games'],"['Action', 'Platformer', 'Platformer', '3D', '3D']"
53,Super Monkey Ball Adventure,PS2,"Aug 1, 2006",6.7,/game/playstation-2/super-monkey-ball-adventure,E,['TT Games'],"['Action', 'Platformer', '3D']"
,Total War: Eras,PC,"Aug 1, 2006",,/game/pc/total-war-eras,T,['Creative Assembly'],"['Action', 'Miscellaneous', 'General', 'Compilation']"
51,Super Monkey Ball Adventure,GC,"Aug 1, 2006",7.1,/game/gamecube/super-monkey-ball-adventure,E,['TT Games'],"['Action', 'Platformer', '3D']"
71,Chromehounds,X360,"Jul 11, 2006",6.9,/game/xbox-360/chromehounds,T,['From Software'],"['Simulation', 'Sci-Fi', 'Vehicle', 'Mech', 'Mech', 'Combat']"
81,OutRun 2006: Coast 2 Coast,PC,"Jun 27, 2006",7.9,/game/pc/outrun-2006-coast-2-coast,E,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Arcade', 'Automobile']"
79,Rome: Total War Alexander,PC,"Jun 19, 2006",7.6,/game/pc/rome-total-war-alexander,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'Historic', 'General', 'Historic']"
81,OutRun 2006: Coast 2 Coast,PS2,"Apr 25, 2006",8.7,/game/playstation-2/outrun-2006-coast-2-coast,E,['Sumo Digital'],"['Driving', 'Racing', 'Arcade']"
82,OutRun 2006: Coast 2 Coast,PSP,"Apr 25, 2006",8.5,/game/psp/outrun-2006-coast-2-coast,E,['Sumo Digital'],"['Driving', 'Racing', 'Arcade', 'Arcade', 'Automobile']"
77,OutRun 2006: Coast 2 Coast,XBOX,"Apr 25, 2006",8.1,/game/xbox/outrun-2006-coast-2-coast,E,['Sumo Digital'],"['Driving', 'Racing', 'Arcade']"
78,Condemned: Criminal Origins,PC,"Apr 11, 2006",7.7,/game/pc/condemned-criminal-origins,M,['Monolith Productions'],"['Action Adventure', 'Horror', 'Horror', 'Survival']"
62,The Tower SP,GBA,"Mar 21, 2006",7.8,/game/game-boy-advance/the-tower-sp,E,['Vivarium'],"['Miscellaneous', 'Virtual Life']"
63,Super Monkey Ball: Touch & Roll,DS,"Feb 21, 2006",7.7,/game/ds/super-monkey-ball-touch-roll,E,['Sega'],"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']"
55,Sonic Riders,PS2,"Feb 21, 2006",7.7,/game/playstation-2/sonic-riders,E,['Sonic Team'],"['Driving', 'Racing', 'Arcade']"
56,Sonic Riders,XBOX,"Feb 21, 2006",8.3,/game/xbox/sonic-riders,E,['Sonic Team'],"['Driving', 'Racing', 'Arcade']"
59,Sonic Riders,GC,"Feb 21, 2006",8.1,/game/gamecube/sonic-riders,E,['Sonic Team'],"['Driving', 'Racing', 'Other']"
70,Full Auto,X360,"Feb 14, 2006",7.7,/game/xbox-360/full-auto,T,['Pseudo Interactive'],"['Simulation', 'Driving', 'Car Combat', 'Car Combat', 'Vehicle', 'Combat']"
,Medieval: Total War Gold Edition,PC,"Feb 14, 2006",,/game/pc/medieval-total-war-gold-edition,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'Historic', 'General']"
68,The Rub Rabbits!,DS,"Feb 13, 2006",7.7,/game/ds/the-rub-rabbits!,T,['Sonic Team'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'Party / Minigame', 'General']"
81,Condemned: Criminal Origins,X360,"Nov 16, 2005",8.2,/game/xbox-360/condemned-criminal-origins,M,['Monolith Productions'],"['Action Adventure', 'Horror', 'Horror', 'Survival']"
,Sonic Advance & Sonic Pinball Party Combo Pack,GBA,"Nov 16, 2005",8.3,/game/game-boy-advance/sonic-advance-sonic-pinball-party-combo-pack,E,['Sonic Team'],"['Miscellaneous', 'Compilation']"
82,Sonic Rush,DS,"Nov 15, 2005",8.1,/game/ds/sonic-rush,E,"['Dimps Corporation', ' Sonic Team']","['Action', 'Platformer', 'Platformer', '2D', '2D']"
45,Shadow the Hedgehog,PS2,"Nov 15, 2005",6.0,/game/playstation-2/shadow-the-hedgehog,E10+,['Sonic Team'],"['Action', 'Platformer', '3D']"
51,Shadow the Hedgehog,GC,"Nov 15, 2005",6.4,/game/gamecube/shadow-the-hedgehog,E10+,['Sonic Team'],"['Action', 'Platformer', '3D']"
49,Shadow the Hedgehog,XBOX,"Nov 15, 2005",6.0,/game/xbox/shadow-the-hedgehog,E10+,['Sega'],"['Action', 'Platformer', '3D']"
71,Stuart Little 3: Big Photo Adventure,PS2,"Nov 14, 2005",8.2,/game/playstation-2/stuart-little-3-big-photo-adventure,E,['Magenta Software'],"['Action', 'Platformer', '3D']"
75,Taito Legends,PC,"Nov 10, 2005",,/game/pc/taito-legends,T,['Empire Oxford'],"['Miscellaneous', 'Compilation', 'Compilation']"
73,Spartan: Total Warrior,GC,"Oct 27, 2005",8.3,/game/gamecube/spartan-total-warrior,M,['Creative Assembly'],"['Action Adventure', 'Fantasy']"
74,Spartan: Total Warrior,PS2,"Oct 25, 2005",8.7,/game/playstation-2/spartan-total-warrior,M,['Creative Assembly'],"['Action Adventure', 'Historic']"
68,Taito Legends,PS2,"Oct 25, 2005",7.9,/game/playstation-2/taito-legends,T,['Empire Oxford'],"['Miscellaneous', 'Compilation']"
73,Spartan: Total Warrior,XBOX,"Oct 25, 2005",8.8,/game/xbox/spartan-total-warrior,M,['Creative Assembly'],"['Action Adventure', 'Fantasy']"
83,Gunstar Super Heroes,GBA,"Oct 25, 2005",8.0,/game/game-boy-advance/gunstar-super-heroes,E10+,['Treasure'],"['Action', 'Shooter', 'Scrolling']"
74,Taito Legends,XBOX,"Oct 25, 2005",,/game/xbox/taito-legends,T,['Empire Oxford'],"['Miscellaneous', 'Compilation']"
69,Shining Force Neo,PS2,"Oct 20, 2005",8.3,/game/playstation-2/shining-force-neo,T,['Neverland'],"['Role-Playing', 'Action RPG']"
61,Sega Casino,DS,"Oct 10, 2005",,/game/ds/sega-casino,T,['TOSE'],"['Miscellaneous', 'Parlor', 'Gambling', 'Gambling']"
84,Virtua Tennis: World Tour,PSP,"Oct 7, 2005",8.1,/game/psp/virtua-tennis-world-tour,E,['Sumo Digital'],"['Sports', 'Traditional', 'Individual', 'Tennis', 'Tennis']"
82,NHL Eastside Hockey Manager 2005,PC,"Oct 5, 2005",6.6,/game/pc/nhl-eastside-hockey-manager-2005,,['Sports Interactive'],"['Sports', 'Traditional', 'Team', 'Ice Hockey', 'Management', 'Sim']"
82,Rome: Total War Barbarian Invasion,PC,"Sep 27, 2005",8.4,/game/pc/rome-total-war-barbarian-invasion,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'Historic', 'General']"
64,Sonic Gems Collection,GC,"Aug 16, 2005",8.2,/game/gamecube/sonic-gems-collection,E,['Sonic Team'],"['Miscellaneous', 'Compilation']"
,Phantasy Star Online: Blue Burst,PC,"Jun 23, 2005",8.8,/game/pc/phantasy-star-online-blue-burst,T,['Sonic Team'],"['Role-Playing', 'Action RPG', 'Action RPG']"
54,Spikeout: Battle Street,XBOX,"Mar 29, 2005",6.6,/game/xbox/spikeout-battle-street,T,['Dimps Corporation'],"['Action', ""Beat-'Em-Up""]"
58,Iron Phoenix,XBOX,"Mar 25, 2005",7.2,/game/xbox/iron-phoenix,T,['InterServ International'],"['Action', 'Fighting', '3D']"
61,Shining Tears,PS2,"Mar 22, 2005",6.6,/game/playstation-2/shining-tears,T,['Nex Entertainment'],"['Role-Playing', 'Action RPG']"
46,Sega Classics Collection,PS2,"Mar 22, 2005",6.3,/game/playstation-2/sega-classics-collection,T,['Sega'],"['Miscellaneous', 'Compilation']"
63,Worms Forts: Under Siege,PS2,"Mar 15, 2005",7.9,/game/playstation-2/worms-forts-under-siege,T,['Team17'],"['Strategy', 'Turn-Based', 'Fantasy']"
78,Super Monkey Ball Deluxe,PS2,"Mar 15, 2005",7.8,/game/playstation-2/super-monkey-ball-deluxe,E,['Sega'],"['Miscellaneous', 'Party']"
67,Worms Forts: Under Siege,XBOX,"Mar 15, 2005",7.8,/game/xbox/worms-forts-under-siege,T,['Team17'],"['Strategy', 'Turn-Based', 'Fantasy']"
81,Super Monkey Ball Deluxe,XBOX,"Mar 15, 2005",7.8,/game/xbox/super-monkey-ball-deluxe,E,['Sega'],"['Miscellaneous', 'Party']"
69,Worms 3D,XBOX,"Mar 1, 2005",8.3,/game/xbox/worms-3d,T,['Team17'],"['Strategy', 'General']"
58,Tenchu: Fatal Shadows,PS2,"Feb 15, 2005",7.8,/game/playstation-2/tenchu-fatal-shadows,M,['K2 LLC'],"['Action Adventure', 'Fantasy']"
55,Virtua Quest,GC,"Jan 19, 2005",5.2,/game/gamecube/virtua-quest,T,['Artificial Mind and Movement'],"['Role-Playing', 'Action RPG']"
53,Virtua Quest,PS2,"Jan 18, 2005",7.6,/game/playstation-2/virtua-quest,T,['Artificial Mind and Movement'],"['Role-Playing', 'Action RPG']"
89,Worldwide Soccer Manager 2005,PC,"Dec 7, 2004",8.3,/game/pc/worldwide-soccer-manager-2005,E,['Sports Interactive'],"['Sports', 'Traditional', 'Team', 'Soccer', 'Management', 'Management']"
60,Worms Forts: Under Siege,PC,"Nov 24, 2004",7.4,/game/pc/worms-forts-under-siege,,['Team17'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Artillery']"
66,Sonic Heroes,PC,"Nov 17, 2004",7.4,/game/pc/sonic-heroes,E,['Sonic Team'],"['Action', 'Platformer', 'Platformer', '3D', '3D']"
86,ESPN College Hoops 2K5,PS2,"Nov 17, 2004",8.1,/game/playstation-2/espn-college-hoops-2k5,E,['Visual Concepts'],"['Sports', 'Traditional', 'Basketball', 'Sim']"
86,ESPN College Hoops 2K5,XBOX,"Nov 17, 2004",7.8,/game/xbox/espn-college-hoops-2k5,E,['Visual Concepts'],"['Sports', 'Traditional', 'Basketball', 'Sim']"
75,Feel the Magic: XY/XX,DS,"Nov 16, 2004",7.5,/game/ds/feel-the-magic-xyxx,T,['Sonic Team'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'General', 'Puzzle', 'Party / Minigame', 'General']"
72,Sega SuperStars,PS2,"Nov 3, 2004",7.0,/game/playstation-2/sega-superstars,T,['Sonic Team'],"['Miscellaneous', 'Party']"
73,Sonic Mega Collection Plus,PS2,"Nov 2, 2004",8.6,/game/playstation-2/sonic-mega-collection-plus,E,['Sonic Team'],"['Miscellaneous', 'Compilation']"
